Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Sandry Hernandez","COL","DSL",19,58,198,230,58,38,16,3,1,42,34,19,1,39,7,4,2,2,14,7,0.292929292,"sa3015649"
"Luis Mendez","COL","CPX",19,52,197,221,50,32,9,3,6,26,28,18,0,57,4,2,0,1,8,4,0.253807106,"sa3015650"
"Layant Tapia","CHW","CPX",20,48,178,202,42,24,12,1,5,28,26,20,0,69,1,3,0,3,7,0,0.235955056,"sa3015652"
"Jesus Fernandez","HOU","DSL",18,58,151,189,21,14,5,1,1,22,13,31,1,45,3,3,0,4,13,5,0.139072847,"sa3015654"
"Jhonny Perdomo","KCR","DSL",20,49,147,175,45,36,8,0,1,31,18,19,0,30,8,1,0,2,17,4,0.306122448,"sa3015656"
"Enger Castellano","NYY","DSL",19,58,188,243,38,17,16,2,3,36,30,40,0,62,11,4,0,3,10,6,0.202127659,"sa3015660"
"Kelvin Diaz","PIT","DSL",19,46,133,170,29,13,13,2,1,31,20,32,0,40,5,0,0,0,17,5,0.218045112,"sa3015670"
"Victor Valera","TBR","DSL",19,44,140,161,37,29,6,0,2,26,16,15,0,22,2,3,1,2,17,5,0.264285714,"sa3015671"
"Francisco Garcia","COL","CPX",19,39,128,145,24,18,4,1,1,17,9,13,0,43,3,0,0,3,0,3,0.1875,"sa3015677"
"Alvaro Aguero","CHW","CPX",19,47,170,182,36,23,4,2,7,24,19,10,0,66,2,0,0,1,12,3,0.211764705,"sa3015679"
"Joel Mendez","NYY","DSL",19,59,205,249,42,20,12,5,5,44,36,35,0,90,5,4,0,5,4,4,0.204878048,"sa3015682"
"Daury Arias","NYY","CPX",20,48,171,217,39,24,10,0,5,39,28,34,0,39,9,3,0,1,5,4,0.228070175,"sa3015685"
"Nomar Fana","DET","DSL",19,50,140,167,36,21,11,1,3,25,16,25,1,49,1,1,0,2,8,5,0.257142857,"sa3015691"
"Arxy Hernandez","CHW","DSL",18,49,159,183,44,35,7,1,1,31,24,18,0,34,5,1,0,7,4,2,0.276729559,"sa3015693"
"Wilman Diaz","LAD","CPX",18,50,197,211,33,26,5,0,2,26,15,12,1,80,1,1,0,1,3,2,0.16751269,"sa3015694"
"Cristian Hernandez","CHC","CPX",18,44,157,175,41,33,4,1,3,21,21,13,0,53,2,3,0,4,6,3,0.261146496,"sa3015696"
"Danny De Andrade","MIN","CPX",18,48,178,204,43,29,9,1,4,27,23,19,0,34,6,1,0,0,4,2,0.241573033,"sa3015698"
"Jhonny Piron","TBR","CPX",18,41,131,157,27,22,2,0,3,26,18,23,0,42,2,1,0,1,3,3,0.20610687,"sa3015702"
"Victor Acosta","CIN","CPX",18,42,139,165,33,22,7,2,2,22,12,21,0,37,3,1,1,2,5,7,0.237410071,"sa3015705"
"Ariel Almonte","CIN","CPX",18,42,140,164,40,23,11,0,6,28,24,21,0,49,3,0,0,3,1,0,0.285714285,"sa3015708"
"Abel Bastidas","DET","CPX",18,44,154,180,40,25,10,2,3,18,26,24,0,33,1,1,0,2,4,6,0.259740259,"sa3015709"
"Maikol Hernandez","BAL","CPX",18,42,148,175,23,16,7,0,0,20,10,19,0,59,7,1,0,4,7,2,0.155405405,"sa3015712"
"Jefferson Pena","ARI","CPX,DSL",18,48,162,190,40,28,9,2,1,31,16,24,1,54,4,0,0,2,7,5,0.24691358,"sa3015714"
"Samuel Basallo","BAL","CPX",17,43,158,180,44,33,5,0,6,22,32,15,0,37,4,3,0,6,1,0,0.278481012,"sa3015716"
"Starlin Aguilar","SEA","CPX",18,46,175,185,51,44,6,1,0,13,20,8,0,42,0,2,0,6,0,1,0.291428571,"sa3015722"
"Hendry Mendez","MIL","A",18,105,377,446,92,75,11,1,5,47,39,62,0,70,5,2,0,8,7,8,0.24403183,"sa3015727"
"Andrws Cruz","CHC","DSL",19,45,153,174,35,27,6,1,1,27,9,19,1,14,1,1,0,4,23,5,0.228758169,"sa3015734"
"Jesus Hernandez","MIA","CPX,DSL",18,41,133,155,33,27,3,2,1,19,16,19,0,20,0,3,0,2,11,2,0.2481203,"sa3015736"
"Ronald Hernandez","MIA","CPX",18,41,140,161,33,26,4,1,2,14,22,14,0,32,6,1,0,2,2,1,0.235714285,"sa3015738"
"Wilmer Feliciano","BAL","DSL",18,49,143,171,25,15,6,2,2,13,13,24,0,52,4,0,0,0,3,2,0.174825174,"sa3015745"
"Anderson De Los Santos","BAL","CPX",18,39,124,153,30,17,11,0,2,20,17,23,0,23,4,2,0,5,5,3,0.241935483,"sa3015747"
"Mauricio Pierre","SFG","CPX",18,45,138,151,32,25,6,0,1,15,10,10,0,52,2,0,1,4,5,3,0.231884057,"sa3015754"
"Derwin Laya","SFG","CPX",18,51,135,157,25,21,1,0,3,13,15,19,0,49,1,2,0,2,0,0,0.185185185,"sa3015761"
"Enmanuel Ramirez","WSN","DSL",18,50,156,176,36,23,7,5,1,21,18,16,0,31,1,2,1,1,5,1,0.23076923,"sa3015763"
"Anderson Machado","OAK","DSL",18,45,144,170,37,31,5,1,0,16,24,15,0,26,10,1,0,3,1,1,0.256944444,"sa3015765"
"Ruben Vizcaya","PIT","DSL",18,52,153,198,31,23,4,4,0,29,22,32,0,42,7,3,3,2,13,4,0.202614379,"sa3015766"
"Rodolfo De La Cruz","PIT","DSL",18,48,135,166,23,12,5,2,4,23,16,27,0,62,4,0,0,1,6,4,0.17037037,"sa3015767"
"Wesley Zapata","PIT","DSL",18,54,171,196,49,29,17,2,1,32,28,22,0,34,1,1,1,1,6,4,0.286549707,"sa3015770"
"Carlos Arcila","HOU","DSL",18,47,131,167,30,23,4,1,2,25,22,24,0,36,10,2,0,4,12,6,0.229007633,"sa3015778"
"Yamal Encarnacion","HOU","CPX",18,52,176,201,48,38,7,2,1,21,13,22,0,32,3,0,0,5,9,9,0.272727272,"sa3015781"
"Richard Polanco","CLE","DSL",18,41,127,160,27,18,7,1,1,15,16,31,0,37,2,0,0,3,8,3,0.212598425,"sa3015782"
"Luis Guerra","LAD","DSL",18,49,168,195,45,32,10,0,3,41,28,24,0,28,2,1,0,3,1,2,0.267857142,"sa3015788"
"Roger Lasso","LAD","DSL",18,47,149,180,30,19,6,0,5,27,24,24,0,41,4,3,0,2,2,4,0.201342281,"sa3015789"
"Thayron Liranzo","LAD","CPX",18,41,148,171,35,15,11,1,8,23,30,21,0,42,2,0,0,1,0,0,0.236486486,"sa3015790"
"Luis Ariza","TBR","DSL",18,46,159,191,38,30,6,1,1,29,25,23,0,40,7,2,0,2,6,2,0.23899371,"sa3015791"
"Yhoangel Aponte","TOR","CPX",18,44,146,165,31,21,6,1,3,21,22,13,0,48,4,2,0,4,6,3,0.212328767,"sa3015792"
"Nathanael Rodriguez","TBR","DSL",18,51,184,211,42,31,6,0,5,30,25,25,0,35,1,1,0,5,4,2,0.228260869,"sa3015793"
"Justin Rodriguez","DET","DSL",18,48,168,190,44,24,15,3,2,31,22,16,0,66,5,1,0,2,5,1,0.261904761,"sa3015796"
"Brayan Rijo","CIN","DSL",18,45,158,175,40,34,6,0,0,26,14,8,0,52,4,1,4,3,9,4,0.253164556,"sa3015797"
"Leo Balcazar","CIN","CPX",18,42,143,168,46,34,6,2,4,25,26,18,0,42,5,2,0,3,13,1,0.321678321,"sa3015798"
"Gregory Barrios","MIL","CPX",18,48,175,200,51,44,5,2,0,33,26,17,0,30,4,4,0,1,13,0,0.291428571,"sa3015800"
"Armando Sierra","BOS","DSL",18,51,188,218,59,39,15,0,5,37,48,25,0,22,3,2,0,2,3,1,0.313829787,"sa3015805"
"Gedionne Marlin","TEX","DSL",18,52,167,191,40,23,13,3,1,23,23,19,0,44,4,1,0,0,5,4,0.239520958,"sa3015809"
"Edgar Basabe","TEX","DSL",18,44,134,169,41,30,5,3,3,36,14,29,0,29,4,2,0,4,18,4,0.305970149,"sa3015810"
"Keiderson Pavon","TEX","DSL",18,55,158,183,41,36,5,0,0,29,18,20,0,15,2,1,2,6,13,6,0.25949367,"sa3015811"
"Julio Pinto","TEX","DSL",18,50,159,183,34,25,9,0,0,25,16,15,0,21,6,1,2,2,4,3,0.213836477,"sa3015812"
"Duncan Garcia","MIL","DSL",18,55,179,209,44,25,13,2,4,26,20,23,1,60,5,2,0,2,19,9,0.245810055,"sa3015815"
"Alexander Benua","ARI","CPX,DSL",18,54,174,206,47,34,11,1,1,40,17,20,0,45,9,2,1,1,21,5,0.270114942,"sa3015817"
"Anderdson Rojas","ARI","CPX,DSL",18,44,155,168,48,34,9,4,1,25,26,8,0,22,3,2,0,1,9,4,0.309677419,"sa3015818"
"Rafael Cruz","MIN","CPX,DSL",18,52,165,196,49,28,8,4,9,35,38,23,1,46,6,2,0,3,5,5,0.296969696,"sa3015819"
"Fredy Michel","MIN","CPX",17,40,129,158,21,16,3,0,2,21,7,26,0,59,3,0,0,3,15,6,0.162790697,"sa3015821"
"Andres Centeno","MIN","CPX",18,42,123,151,28,19,6,2,1,22,21,24,0,52,2,2,0,2,4,2,0.227642276,"sa3015822"
"Yohairo Cuevas","NYM","DSL",18,51,166,195,46,31,12,1,2,29,31,27,0,43,0,2,0,2,7,3,0.277108433,"sa3015826"
"Sebastian Castro","NYM","DSL",17,44,121,165,21,11,6,4,0,25,10,42,0,58,2,0,0,2,7,3,0.173553719,"sa3015832"
"Yemil Rosario","PHI","DSL",18,44,148,170,33,26,5,2,0,25,14,19,0,50,2,1,0,1,18,3,0.222972972,"sa3015838"
"Dario Borrero","CHW","CPX",18,46,166,175,52,43,8,1,0,12,13,7,1,29,2,0,0,2,1,2,0.313253012,"sa3015841"
"Carlos Jimenez","CHW","DSL",20,45,140,166,48,30,10,3,5,24,37,15,0,31,4,5,0,7,3,4,0.342857142,"sa3015843"
"Yosmi Fernandez","KCR","DSL",18,54,148,179,29,21,7,1,0,18,11,27,0,57,3,0,1,1,10,8,0.195945945,"sa3015844"
"Bryant Betancourt","COL","DSL",18,44,138,175,49,27,11,0,11,34,36,27,0,21,4,4,2,3,0,3,0.355072463,"sa3015846"
"Felix Tena","COL","DSL",18,58,191,219,55,36,10,2,7,35,25,11,0,46,14,3,0,4,11,10,0.287958115,"sa3015847"
"Gabriel Terrero","COL","DSL",18,43,130,162,23,15,4,0,4,25,20,23,1,47,8,0,1,2,10,1,0.176923076,"sa3015849"
"Derlin Figueroa","LAD","DSL",18,43,142,169,42,27,5,1,9,31,38,21,1,35,3,2,1,0,8,4,0.295774647,"sa3015851"
"Fidel Montero","NYY","DSL",18,56,195,248,30,16,7,0,7,41,19,48,0,93,5,0,0,2,40,9,0.153846153,"sa3015856"
"Andy Perez","COL","DSL",18,58,222,250,67,52,11,2,2,33,32,11,0,35,3,9,4,3,11,8,0.301801801,"sa3015857"
"Jhoan Contreras","WSN","DSL",18,48,145,173,41,26,11,2,2,29,21,19,0,38,7,2,0,5,2,0,0.28275862,"sa3015859"
"Kenny Castillo","ARI","CPX",18,42,141,154,36,27,6,1,2,16,16,10,0,39,1,1,1,8,5,0,0.255319148,"sa3015863"
"Juan Diaz","TEX","DSL",18,46,166,182,42,30,7,3,2,23,16,10,0,19,4,2,0,1,12,5,0.253012048,"sa3015867"
"Willy Montero","NYY","DSL",17,53,191,235,50,36,9,1,4,35,25,36,0,61,7,1,0,4,16,4,0.261780104,"sa3015869"
"Cristian Garcia","LAA","CPX",17,49,165,189,39,29,6,2,2,26,29,17,0,43,3,3,1,9,1,1,0.236363636,"sa3015871"
"Jorge Ruiz","LAA","CPX",18,53,203,222,68,54,12,2,0,36,23,12,0,20,4,1,2,2,8,2,0.334975369,"sa3015873"
"Leosdany Molina","HOU","A",22,116,457,501,98,74,16,2,6,54,37,32,0,113,9,3,0,11,22,5,0.214442013,"sa3015874"
"Luis Valdez","BAL","A,A+",22,115,437,491,116,95,13,5,3,79,25,44,0,116,6,3,1,4,71,15,0.265446224,"sa3016076"
"Robinson Vargas","ARI","DSL",19,50,133,174,29,16,10,2,1,24,24,29,0,43,9,3,0,2,2,3,0.218045112,"sa3016081"
"Jairo Mendez","KCR","DSL",19,49,154,180,43,29,10,2,2,25,24,21,0,51,1,2,2,4,11,3,0.279220779,"sa3016092"
"Renny Hidalgo","MIA","CPX",19,43,151,171,35,25,9,0,1,24,15,17,0,37,3,0,0,3,6,3,0.231788079,"sa3016097"
"Kelvin Diaz","BOS","DSL",19,46,178,207,43,21,12,4,6,41,30,16,0,55,10,3,0,1,20,3,0.241573033,"sa3016122"
"Bryant Mendez","SEA","DSL",18,48,135,162,31,21,5,0,5,25,22,21,0,41,4,2,0,2,7,4,0.229629629,"sa3016148"
"Eddy Rodriguez","PIT","DSL",18,48,126,168,30,19,4,1,6,29,24,26,0,35,13,3,0,8,5,2,0.238095238,"sa3016154"
"Samil De La Rosa","STL","CPX",18,46,141,165,34,18,9,1,6,25,21,13,0,33,10,1,0,0,3,4,0.241134751,"sa3016155"
"Jose Suarez","STL","DSL",17,39,141,162,35,16,9,4,6,30,28,16,0,46,2,3,0,3,3,1,0.24822695,"sa3016156"
"Luis Garcia","TOR","CPX",18,43,139,162,28,19,5,3,1,21,12,18,0,41,2,3,0,2,11,1,0.201438848,"sa3016164"
"Karim Ayubi","BOS","DSL",18,44,145,188,36,27,6,3,0,29,22,26,0,48,15,2,0,3,11,4,0.248275862,"sa3016170"
"Santiago Torres","PHI","DSL",19,45,160,185,33,23,2,8,0,16,27,18,0,32,5,2,0,1,10,4,0.20625,"sa3016307"
"Isaias Dipre","PIT","DSL",19,56,174,206,48,27,17,1,3,36,32,22,0,52,4,6,0,3,14,4,0.275862068,"sa3016314"
"Gabriel Bersing","NYY","DSL",19,45,152,167,32,19,2,4,7,25,24,12,0,64,2,1,0,0,4,3,0.210526315,"sa3016319"
"Luis Bolivar","SEA","DSL",18,45,135,160,22,18,3,1,0,17,7,19,0,65,4,1,1,2,5,3,0.162962962,"sa3016341"
"Oswaldo Ladera","SFG","DSL",19,49,154,185,35,18,14,0,3,29,26,18,0,63,13,0,0,0,11,3,0.227272727,"sa3016540"
"Jose Ramos","SFG","DSL",19,49,147,181,40,25,11,1,3,30,23,29,0,28,3,1,1,3,22,1,0.272108843,"sa3016541"
"Estanlin Cassiani","SFG","DSL",19,50,176,195,66,61,3,2,0,40,10,14,2,21,1,1,3,2,15,7,0.375,"sa3016543"
"Albertson Asigen","BOS","DSL",20,55,192,233,60,51,5,4,0,41,27,33,1,42,4,4,0,2,15,2,0.3125,"sa3016639"
"Luis Suisbel","SEA","DSL",19,44,134,163,29,17,7,1,4,21,17,17,0,44,12,0,0,2,3,2,0.21641791,"sa3016717"
"Edward Duran","MIA","DSL",18,41,147,169,33,22,10,1,0,20,12,19,0,26,3,0,0,1,3,1,0.224489795,"sa3016719"
"Carlos Jorge","CIN","CPX",18,42,119,154,31,15,7,2,7,32,21,25,0,41,6,3,1,1,27,4,0.260504201,"sa3016722"
"Ramiro Altagracia","NYY","DSL",18,47,160,198,28,19,8,0,1,21,21,32,1,62,3,3,0,2,16,2,0.175,"sa3016778"
"Marcos Castanon","SDP","A",23,117,421,519,110,62,25,0,23,82,85,80,0,122,16,2,0,9,0,3,0.26128266,"sa3016818"
"Max Ferguson","BOS","A,A+",22,114,416,527,89,59,15,8,7,95,60,96,1,127,6,4,5,2,61,5,0.213942307,"sa3016819"
"Lucas Dunn","SDP","A,A+",23,123,448,543,108,67,26,8,7,68,66,79,1,146,11,4,1,11,19,5,0.241071428,"sa3016820"
"Raylin Heredia","PHI","DSL",18,51,172,190,47,24,16,5,2,27,33,13,0,49,3,2,0,3,7,1,0.273255813,"sa3016826"
"Cole Cummings","SDP","A,A+",24,101,358,438,81,53,13,3,12,57,50,61,0,114,13,6,0,5,9,1,0.226256983,"sa3016830"
"Miguel Bleis","BOS","CPX",18,40,153,167,46,23,14,4,5,28,27,10,0,45,3,1,0,2,18,3,0.300653594,"sa3016834"
"James Parker","SEA","A+,AAA",22,108,378,427,82,49,18,2,13,50,49,44,0,140,3,2,0,7,6,0,0.216931216,"sa3016859"
"Zach Zubia","MIA","A,A+",24,114,337,442,78,49,17,0,12,54,49,96,0,115,4,5,0,7,0,0,0.231454005,"sa3016861"
"Tyler McDonough","BOS","A+",23,114,457,517,105,69,23,4,9,60,48,48,1,162,6,1,3,8,21,5,0.229759299,"sa3016869"
"Marco Soto","PHI","DSL",18,49,177,203,53,41,11,1,0,28,16,18,0,25,4,3,1,4,9,4,0.299435028,"sa3016872"
"Jefferson Valladares","LAD","DSL",20,45,147,183,49,36,8,2,3,36,30,16,1,30,19,1,0,1,5,6,0.333333333,"sa3016918"
"Gabe Matthews","LAA","A+",24,113,388,475,88,48,26,0,14,56,64,65,1,139,16,6,0,4,3,1,0.226804123,"sa3016920"
"Mike Antico","STL","A+,AA",24,131,514,596,126,79,31,2,14,85,63,71,0,143,8,3,0,5,67,7,0.245136186,"sa3016922"
"Osvaldo Tovalin","STL","A,A+",22,120,463,515,120,89,17,3,11,53,69,36,1,84,12,3,1,17,2,5,0.259179265,"sa3016927"
"Ben Ramirez","SEA","A,A+,AAA",23,111,439,483,110,74,22,2,12,64,68,36,0,112,5,3,0,15,2,0,0.250569476,"sa3016950"
"Andy Thomas","SFG","A+",24,88,302,367,72,49,13,0,10,41,40,58,0,91,7,0,0,6,1,0,0.238410596,"sa3016953"
"Tyler Hardman","NYY","A+,AA",23,111,412,463,105,65,16,2,22,53,81,40,0,142,3,8,0,17,14,4,0.254854368,"sa3016955"
"Caleb Roberts","ARI","A+,AA",22,120,420,498,101,62,26,4,9,61,60,62,1,133,13,3,0,6,17,6,0.24047619,"sa3016959"
"Corey Rosier","SDP","A+",22,108,388,466,94,66,13,8,7,77,41,65,0,99,7,2,3,4,40,5,0.242268041,"sa3016961"
"Grant Richardson","NYY","A,A+",22,90,308,352,72,41,13,2,16,47,60,30,1,122,12,2,0,5,16,2,0.233766233,"sa3016964"
"Cooper Bowman","NYY","A+",22,113,414,493,89,60,17,1,11,66,47,64,0,135,9,6,0,5,47,6,0.214975845,"sa3016966"
"Austin Murr","DET","A+",23,113,402,467,90,65,23,0,2,50,43,57,0,55,3,3,2,7,10,2,0.223880597,"sa3016967"
"Izaac Pacheco","DET","A,A+",19,106,390,444,99,63,23,2,11,63,52,47,2,97,1,6,0,11,12,5,0.253846153,"sa3016969"
"Tim Tawa","ARI","A+,AA",23,118,431,493,103,74,15,1,13,58,53,56,0,93,4,2,0,6,11,6,0.238979118,"sa3016970"
"Justice Bigbie","DET","A,A+",23,100,361,406,97,68,21,5,3,43,48,30,0,95,14,1,0,10,4,3,0.26869806,"sa3016971"
"Ben Malgeri","DET","A+",22,116,373,462,88,64,16,4,4,63,45,57,0,116,24,6,2,6,12,8,0.235924932,"sa3016975"
"Benjamin Cowles","NYY","A,A+",22,93,302,355,82,53,18,4,7,47,41,43,0,103,8,2,0,7,14,6,0.271523178,"sa3016976"
"Thomas Francisco","STL","A,A+",23,90,326,378,76,52,17,1,6,32,58,36,1,52,7,9,0,7,0,0,0.233128834,"sa3016999"
"Jack Rogers","CIN","A,A+",23,93,315,358,78,44,18,6,10,51,47,37,0,133,5,1,0,4,7,4,0.247619047,"sa3017017"
"Chad Stevens","HOU","A+",23,85,322,359,80,51,16,1,12,55,60,30,0,101,4,3,0,3,12,5,0.248447204,"sa3017040"
"Alex Binelas","BOS","A+,AA",22,113,427,500,88,41,20,2,25,71,78,63,0,147,2,7,1,4,8,0,0.206088992,"sa3017044"
"Wes Clarke","MIL","A+,AA",22,99,332,405,76,41,21,0,14,36,61,64,0,104,4,5,0,6,0,1,0.228915662,"sa3017045"
"Michael Sandle","HOU","A+",23,114,470,524,126,88,23,5,10,79,57,40,1,112,13,1,0,5,23,3,0.268085106,"sa3017048"
"Ethan Murray","MIL","A+,AA",22,104,350,402,76,47,22,1,6,44,35,41,0,106,6,4,1,8,16,4,0.217142857,"sa3017051"
"Cal Conley","ATL","A,A+",22,119,486,548,122,79,20,7,16,94,65,44,1,109,7,7,4,4,36,8,0.251028806,"sa3017080"
"Wyatt Young","NYM","A+,AA,AAA",22,122,459,536,124,90,23,4,7,75,42,70,0,104,3,2,2,10,7,3,0.270152505,"sa3017081"
"Justin Guerrera","NYM","A,A+",22,98,323,379,60,37,9,1,13,41,45,46,0,140,9,1,0,5,6,5,0.185758513,"sa3017082"
"Tyler Miller","BOS","A",22,114,430,480,94,70,10,1,13,61,59,37,0,130,6,6,1,4,22,2,0.218604651,"sa3017109"
"Peyton Wilson","KCR","A+",22,88,340,390,91,58,16,3,14,60,44,41,0,97,8,1,0,1,23,2,0.267647058,"sa3017110"
"Dillan Shrum","KCR","A+",24,97,311,383,74,35,22,1,16,44,54,52,0,129,17,3,0,4,1,0,0.237942122,"sa3017111"
"Phillip Sikes","BOS","A,A+",23,94,316,380,80,35,29,5,11,57,48,53,1,99,8,3,0,1,20,1,0.253164556,"sa3017113"
"Marcelo Mayer","BOS","A,A+",19,91,350,424,98,53,30,2,13,61,53,68,3,107,3,3,0,7,17,0,0.28,"sa3017114"
"River Town","KCR","A,A+",22,107,382,470,95,57,20,4,14,62,59,61,0,81,16,7,4,8,22,3,0.248691099,"sa3017118"
"Bennett Hostetler","MIA","A+",24,101,371,421,86,58,18,1,9,49,53,31,1,90,16,3,0,6,3,0,0.231805929,"sa3017120"
"Austin Gauthier","LAD","A,A+",23,105,362,478,97,65,21,4,7,90,54,103,0,99,11,2,0,10,12,3,0.267955801,"sa3017121"
"Wilfredo Lara","NYM","CPX",18,42,136,157,32,21,7,3,1,19,13,17,0,34,4,0,0,0,8,3,0.235294117,"sa3017123"
"Cody Morissette","MIA","A+,CPX",22,86,342,385,80,49,18,0,13,49,52,33,0,91,7,3,0,4,4,1,0.233918128,"sa3017158"
"Braxton Fulford","COL","A",23,104,366,440,98,64,17,2,15,82,53,51,0,92,18,4,1,5,13,2,0.267759562,"sa3017164"
"Zach Kokoska","COL","A",23,92,309,358,77,46,14,4,13,61,40,34,1,73,10,2,3,3,17,2,0.249190938,"sa3017165"
"Colson Montgomery","CHW","A,A+,AA",20,96,350,421,96,66,17,2,11,58,47,54,0,83,10,6,0,8,1,1,0.274285714,"sa3017170"
"Wes Kath","CHW","A,AA",19,112,430,501,99,64,21,1,13,57,45,64,0,171,4,3,0,8,2,0,0.230232558,"sa3017172"
"Jaden Rudd","TOR","CPX",19,46,128,162,26,17,5,2,2,24,16,28,1,31,4,0,1,0,8,4,0.203125,"sa3017178"
"Damon Keith","LAD","A,A+",22,119,437,540,121,72,27,5,17,91,79,90,1,128,11,2,0,13,5,4,0.276887871,"sa3017179"
"Trendon Craig","BAL","A,A+",21,86,303,359,79,64,9,4,2,45,43,44,1,106,6,0,0,4,15,9,0.260726072,"sa3017181"
"Caleb Durbin","ATL","A,A+",22,105,382,457,92,60,22,2,8,72,62,50,0,50,19,6,0,5,31,5,0.240837696,"sa3017183"
"Noah Williamson","MIA","CPX",21,41,143,171,31,13,13,3,2,27,20,16,0,71,10,2,0,0,6,4,0.216783216,"sa3017184"
"Rowdey Jordan","NYM","A+,AA",23,96,350,407,86,57,21,4,4,44,33,52,0,92,3,1,1,7,14,6,0.245714285,"sa3017214"
"Quincy Hamilton","HOU","A,A+,AA",24,119,447,541,125,79,28,1,17,81,68,76,0,100,13,4,0,6,27,4,0.279642058,"sa3017215"
"Adam Zebrowski","ATL","A,A+",21,86,300,365,67,39,15,2,11,53,56,57,0,85,4,4,0,10,3,0,0.223333333,"sa3017221"
"Vaun Brown","SFG","A,A+,AA",24,103,387,458,134,80,24,7,23,100,75,47,0,119,19,5,0,4,44,6,0.346253229,"sa3017282"
"Shane McGuire","OAK","A,A+",23,83,286,358,77,60,12,3,2,36,34,58,0,60,10,4,0,6,6,2,0.269230769,"sa3017284"
"BJ Murray Jr.","CHC","A,A+",22,95,315,385,90,62,19,1,8,53,53,62,0,77,6,2,0,2,8,4,0.285714285,"sa3017287"
"Max Muncy","OAK","A,A+",19,123,472,555,108,58,28,3,19,69,70,69,0,169,9,4,1,8,19,6,0.228813559,"sa3017290"
"Jordan McCants","MIA","CPX",20,50,196,224,48,34,9,5,0,32,11,24,0,57,1,2,1,1,8,2,0.244897959,"sa3017294"
"James Triantos","CHC","A",19,113,456,504,124,92,19,6,7,74,50,39,0,81,6,3,0,16,20,3,0.271929824,"sa3017295"
"Irvin Murr III","SFG","CPX",19,48,137,152,25,20,3,0,2,13,5,12,0,63,2,1,0,3,0,1,0.182481751,"sa3017296"
"Damiano Palmegiani","TOR","A,A+",22,118,423,500,101,51,25,1,24,74,83,54,0,107,16,7,0,5,5,0,0.238770685,"sa3017326"
"Mike Peabody","LAA","A+",23,92,308,363,63,41,13,1,8,42,48,34,0,106,15,4,2,1,12,6,0.204545454,"sa3017327"
"Ethan Wilson","PHI","A+,AA",22,130,494,536,116,84,22,2,8,46,48,33,2,114,6,2,1,11,26,9,0.234817813,"sa3017329"
"Braiden Ward","COL","A,A+",23,100,305,375,83,64,11,4,4,76,26,34,0,83,33,1,2,0,57,5,0.272131147,"sa3017332"
"Carter Jensen","KCR","A",18,113,393,485,89,52,24,2,11,66,50,83,1,103,4,5,0,6,8,6,0.226463104,"sa3017339"
"Jared Carr","PHI","A+",23,114,371,432,80,64,13,1,2,46,19,46,0,119,12,1,2,7,16,9,0.215633423,"sa3017343"
"Josh Crouch","DET","A,A+,AA",23,107,395,449,113,77,25,0,11,51,70,43,0,72,6,5,0,13,1,0,0.286075949,"sa3017370"
"JT Schwartz","NYM","A+",22,109,400,455,109,74,25,4,6,57,49,46,1,89,7,2,0,8,3,3,0.2725,"sa3017371"
"Paul McIntosh","MIA","AA",24,90,318,383,82,43,25,1,13,66,51,55,0,75,8,2,0,6,10,5,0.257861635,"sa3017372"
"Tyler Whitaker","HOU","A",19,122,460,515,86,53,19,3,11,48,54,41,0,180,10,4,0,11,16,4,0.186956521,"sa3017376"
"Luca Tresh","KCR","A+,AA",22,104,391,453,105,66,19,1,19,64,68,54,0,110,4,4,0,7,4,3,0.268542199,"sa3017394"
"Justice Thompson","CIN","A,A+",21,99,326,385,81,56,16,2,7,48,34,53,0,134,5,1,0,4,23,8,0.248466257,"sa3017395"
"Jose Torres","CIN","A+",22,107,397,437,93,64,14,2,13,53,46,28,1,116,4,7,0,5,26,4,0.234256926,"sa3017396"
"Jay Allen II","CIN","A,A+",19,91,315,383,71,50,14,4,3,61,29,44,0,92,16,3,5,2,43,10,0.225396825,"sa3017403"
"Brennon McNair","KCR","CPX",19,42,156,180,36,21,5,4,6,28,19,17,0,50,5,2,0,2,7,3,0.23076923,"sa3017405"
"Cameron Butler","CHW","CPX",19,43,144,169,29,21,5,1,2,26,11,24,0,71,1,0,0,2,11,2,0.201388888,"sa3017406"
"Denzel Clarke","OAK","A,A+",22,93,343,411,85,43,23,4,15,67,47,56,0,135,9,3,0,3,30,3,0.247813411,"sa3017426"
"Carlos Colmenarez","TBR","CPX",18,35,126,153,32,21,7,3,1,36,19,17,0,41,9,1,0,1,13,2,0.253968253,"sa3017480"
"Jakey Josepha","ARI","DSL",18,51,148,179,46,39,5,1,1,20,31,25,0,32,1,3,2,3,12,1,0.31081081,"sa3017481"
"Noah Miller","MIN","A",19,108,383,469,81,63,12,4,2,62,24,76,0,110,6,4,0,2,23,7,0.21148825,"sa3017512"
"Kahlil Watson","MIA","A,CPX",19,88,335,376,78,45,18,5,10,54,47,32,0,132,5,4,0,4,16,3,0.23283582,"sa3017513"
"Branden Boissiere","WSN","A",22,100,361,435,89,68,14,2,5,57,64,66,0,109,4,4,0,3,3,0,0.246537396,"sa3017558"
"Kyler Fedko","MIN","A,A+",22,110,408,475,102,67,21,4,10,73,54,56,0,91,6,5,0,8,13,3,0.25,"sa3017561"
