Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Carlos Perez","OAK","AAA",33,112,408,468,106,48,27,4,27,79,77,49,1,80,6,5,0,10,0,0,0.259803921,"10642"
"Elliot Soto","LAA","AAA",34,114,398,468,89,67,15,3,4,67,44,58,1,112,2,4,6,7,21,5,0.22361809,"11155"
"Jake Lamb","PIT","AAA",33,98,356,414,94,63,23,1,7,48,55,43,3,84,8,7,0,9,0,1,0.264044943,"13329"
"Erik Gonzalez","CIN","AAA",32,127,435,464,107,76,24,1,6,62,55,24,0,95,2,3,0,16,6,1,0.245977011,"13369"
"Jack Lopez","LAA","AAA",31,104,387,432,106,76,15,3,12,58,57,31,0,111,5,4,5,9,15,7,0.273901808,"13663"
"Albert Almora Jr.","ARI","AAA",30,127,520,576,152,96,45,2,9,79,69,42,0,81,5,4,5,12,20,7,0.292307692,"14109"
"Andrew Velazquez","ATL","AAA",29,118,429,473,104,71,17,0,16,62,48,34,0,157,1,3,6,5,33,1,0.242424242,"14196"
"Jamie Westbrook","BOS","AAA",29,102,358,425,99,62,24,1,12,52,71,48,0,72,8,6,0,16,2,2,0.276536312,"15504"
"Mark Payton","CHW","AAA",32,112,417,479,129,87,30,2,10,70,53,53,1,81,0,5,4,6,5,7,0.309352517,"16042"
"Sergio Alcantara","PIT","AAA",27,123,409,492,111,75,21,7,8,75,58,78,0,91,2,3,0,12,8,1,0.271393643,"16417"
"Jason Vosler","SEA","AAA",30,119,466,524,141,81,25,4,31,92,110,46,1,113,7,4,0,7,4,1,0.302575107,"16686"
"Eddy Alvarez","BOS","AAA",34,115,381,454,94,49,26,1,18,74,77,49,0,109,13,4,7,3,18,7,0.24671916,"16959"
"Michael Chavis","SEA","AAA",28,113,408,457,105,62,26,1,16,71,56,36,3,99,11,2,0,9,10,1,0.257352941,"17321"
"Myles Straw","CLE","AAA",29,123,434,495,104,77,18,6,3,62,47,53,2,95,1,4,3,11,30,1,0.239631336,"17620"
"Josh Lester","KCR","AA,AAA",29,115,413,466,107,66,21,2,18,58,71,42,0,92,3,7,0,5,2,0,0.259079903,"17737"
"Scott Kingery","PHI","AAA",30,125,463,505,124,77,17,5,25,73,67,34,0,138,0,3,5,4,25,2,0.267818574,"17975"
"Hoy Park","OAK","AAA",28,115,358,434,91,61,18,3,9,71,55,67,1,98,3,3,2,2,15,6,0.254189944,"18027"
"Kyle Garlick","ARI","AAA",32,136,540,623,128,75,22,3,28,87,105,71,3,171,6,6,0,10,1,1,0.237037037,"18063"
"Brett Sullivan","SDP","AAA",30,101,396,453,104,56,25,6,17,70,63,49,1,60,4,4,0,9,3,0,0.262626262,"18217"
"Edwin Rios","CIN","AAA",30,99,360,421,103,53,28,0,22,65,70,56,3,117,3,2,0,3,2,0,0.286111111,"18316"
"Travis Blankenhorn","WSN","AAA",27,106,399,453,95,45,22,2,26,65,72,41,1,118,9,2,2,6,2,4,0.238095238,"18395"
"P.J. Higgins","CIN","AAA",31,134,514,568,133,90,32,0,11,50,68,45,1,140,4,5,0,10,0,1,0.258754863,"18433"
"Brendon Davis","LAD","AA,AAA",26,123,415,497,95,59,25,1,10,79,49,64,1,115,13,5,0,9,24,0,0.228915662,"18587"
"Trenton Brooks","SFG","AAA",28,94,331,407,100,71,18,1,10,62,58,63,0,61,3,8,2,6,10,1,0.302114803,"19384"
"Cooper Hummel","HOU","AAA",29,101,350,442,97,58,26,3,10,55,59,79,2,89,9,4,0,4,15,4,0.277142857,"19458"
"Nate Mondou","SDP","AAA",29,101,371,443,99,66,20,8,5,55,55,55,2,89,8,7,2,7,11,4,0.266846361,"19563"
"Daniel Johnson","BAL","AAA",28,118,451,500,117,75,20,1,21,69,76,37,0,129,6,6,0,11,17,10,0.259423503,"19643"
"Mike Brosseau","NYM","AAA",30,102,350,405,92,68,9,0,15,62,44,40,0,84,12,3,0,15,2,1,0.262857142,"19683"
"Darick Hall","PHI","AAA",28,114,432,488,102,69,17,0,16,50,72,50,2,111,4,2,0,5,2,1,0.236111111,"19717"
"Carlos Narvaez","NYY","AAA",25,96,335,403,85,54,20,0,11,54,58,56,1,105,8,4,0,6,9,1,0.253731343,"19722"
"Rylan Bannon","MIN","AAA",28,128,434,539,96,54,22,2,18,70,77,96,2,136,7,2,0,10,11,4,0.221198156,"19768"
"Charles Leblanc","LAA","AAA",28,98,339,414,86,51,20,3,12,56,52,68,1,103,3,4,0,8,4,3,0.253687315,"19813"
"Tristan Gray","MIA","AAA",28,112,418,469,105,57,25,4,19,59,64,41,0,121,5,5,0,7,0,1,0.251196172,"19877"
"Diego A. Castillo","MIN","AAA",26,113,398,470,104,70,23,2,9,60,54,63,0,70,4,5,0,16,13,4,0.261306532,"19906"
"Sandro Fabian","TEX","AAA",26,116,448,501,121,71,31,2,17,57,81,45,1,76,6,2,0,16,4,4,0.270089285,"19910"
"Taylor Trammell","NYY","AAA",26,106,336,407,86,46,20,2,18,65,63,63,0,109,6,2,0,2,20,5,0.25595238,"19960"
"Eguy Rosario","SDP","AAA",24,95,354,413,93,44,24,4,21,67,70,51,0,88,5,3,0,4,19,5,0.262711864,"19964"
"Bobby Dalbec","BOS","AAA",29,97,361,410,91,50,20,1,20,68,68,46,0,148,1,2,0,6,11,1,0.252077562,"19966"
"Bligh Madris","DET","AAA",28,108,365,429,81,40,20,2,19,57,60,53,0,111,3,3,0,1,21,5,0.221917808,"20054"
"Matthew Batten","SDP","AAA",29,121,479,546,120,83,24,3,10,82,78,51,1,111,6,8,2,8,22,1,0.25052192,"20157"
"Brewer Hicklen","MIL","AAA",28,115,415,499,102,58,17,5,22,78,72,61,3,139,18,5,0,6,44,5,0.245783132,"20450"
"Seth Beer","PIT","AA,AAA",27,99,357,405,99,70,15,2,12,43,54,31,0,86,13,3,0,8,1,0,0.277310924,"20493"
"Drew Waters","KCR","AAA",25,109,393,457,114,64,33,4,13,84,61,53,0,121,6,5,0,4,20,7,0.290076335,"20505"
"CJ Alexander","OAK","AAA",27,94,374,411,113,61,27,6,19,63,68,31,0,85,4,1,0,6,2,3,0.302139037,"20557"
"Carlos Perez","CHW","AAA",27,100,370,398,101,68,20,1,12,47,56,20,0,42,3,4,1,14,1,1,0.272972972,"20805"
"Dermis Garcia","WSN","AA",26,108,373,424,68,41,12,1,14,39,38,44,1,127,4,2,0,8,2,1,0.18230563,"20926"
"Alejo Lopez","ATL","AAA",28,112,411,473,126,99,21,2,4,63,55,47,0,64,12,2,1,1,21,7,0.306569343,"21127"
"Luken Baker","STL","AAA",27,108,376,452,87,37,18,0,32,54,79,67,2,110,2,7,0,16,0,0,0.231382978,"21497"
"Griffin Conine","MIA","AAA",26,112,385,437,103,62,21,1,19,59,68,47,0,129,3,2,0,6,0,0,0.267532467,"21626"
"Andres Chaparro","ARI","AAA",25,105,402,457,132,81,27,1,23,76,85,49,2,82,4,2,0,13,3,0,0.328358208,"21797"
"Nick Pratto","KCR","AAA",25,115,429,490,104,66,20,2,16,70,61,53,0,149,1,4,3,5,15,1,0.242424242,"22117"
"Ryan Vilade","DET","AAA",25,108,392,442,109,70,24,2,13,47,64,39,2,108,5,6,0,11,20,7,0.278061224,"22165"
"Cal Mitchell","SDP","AAA",25,122,408,469,113,63,26,2,22,69,70,55,0,95,0,5,1,9,12,6,0.276960784,"22169"
"Sam Huff","TEX","AAA",26,111,435,477,107,60,33,1,13,49,69,39,0,150,2,1,0,9,0,0,0.245977011,"22209"
"Mason McCoy","SDP","AAA",29,108,385,432,100,66,26,3,5,52,50,39,0,105,2,2,4,12,25,8,0.259740259,"22232"
"Samad Taylor","SEA","AAA",25,136,508,599,133,99,19,4,11,93,75,68,0,156,6,6,11,12,50,15,0.261811023,"22274"
"Cal Stevenson","PHI","AAA",27,101,321,397,97,59,25,5,8,68,44,68,2,66,0,3,5,1,29,5,0.302180685,"22411"
"Buddy Kennedy","PHI","AAA",25,106,389,463,106,61,31,1,13,69,49,60,1,84,8,6,0,9,4,2,0.272493573,"22505"
"Johnathan Rodriguez","CLE","AAA",24,118,439,508,132,85,18,0,29,84,94,64,1,128,2,3,0,13,8,2,0.300683371,"22530"
"Jordan Diaz","OAK","AAA",23,102,395,436,119,74,22,1,22,60,85,34,0,78,5,2,0,26,0,0,0.301265822,"22650"
"Gustavo Campero","LAA","AA,AAA",26,107,362,432,101,63,20,4,14,64,50,44,1,69,23,0,3,3,33,7,0.279005524,"22707"
"Oswald Peraza","NYY","A,AA,AAA",24,99,371,433,90,61,13,0,16,69,63,49,1,93,9,3,1,9,25,7,0.242587601,"22823"
"Ryan Noda","OAK","AAA",28,101,348,447,78,33,21,2,22,81,54,89,1,134,8,2,0,6,5,1,0.224137931,"23312"
"Eric Wagaman","LAA","AA,AAA",26,121,446,495,122,73,28,4,17,71,60,44,0,83,2,3,0,20,10,4,0.2735426,"23395"
"Jose Tena","WSN","AAA",23,100,408,448,117,76,21,2,18,60,68,34,0,115,2,1,3,9,15,8,0.286764705,"23691"
"Jordyn Adams","LAA","AAA",24,123,482,549,126,90,22,4,10,78,58,51,0,148,4,6,4,5,28,11,0.261410788,"23788"
"Curtis Mead","TBR","AAA",23,91,364,410,105,67,19,6,13,60,41,29,1,64,13,4,0,6,11,6,0.288461538,"23986"
"Liover Peguero","PIT","AAA",23,128,495,555,127,81,29,4,13,68,79,46,0,139,3,8,3,11,14,3,0.256565656,"24273"
"J.P. Martinez","ATL","AAA",28,107,377,438,88,58,22,2,6,62,30,53,0,118,5,2,1,5,37,8,0.23342175,"24451"
"DaShawn Keirsey Jr.","MIN","AAA",27,111,443,505,133,90,22,7,14,71,81,48,0,116,5,9,0,13,36,7,0.300225733,"24496"
"David Villar","SFG","AAA",27,106,408,482,106,64,26,0,16,70,77,60,1,124,8,6,0,5,2,1,0.259803921,"24782"
"Vinny Capra","MIL","AAA",27,110,429,489,112,77,26,1,8,61,53,52,1,91,6,2,0,8,10,2,0.261072261,"25040"
"Nate Eaton","KCR","AAA",27,116,428,464,108,61,30,1,16,65,60,27,0,108,2,2,5,5,27,4,0.252336448,"25055"
"Greg Jones","COL","AAA,CPX",26,89,371,417,99,64,17,2,16,80,43,38,0,148,6,1,1,3,46,3,0.266846361,"25448"
"Isaac Collins","MIL","AAA",26,113,417,500,114,65,28,7,14,75,76,71,2,96,8,4,0,4,24,5,0.273381294,"25477"
"Nick Sogard","BOS","AAA",26,96,368,440,104,71,19,1,13,69,59,64,1,90,3,4,1,8,10,6,0.282608695,"25483"
"Cade Marlowe","SEA","AAA",27,90,344,411,81,56,8,4,13,60,45,55,3,133,4,7,1,0,43,7,0.235465116,"25505"
"Grant McCray","SFG","AA,AAA",23,97,372,421,90,45,26,7,12,62,53,45,0,121,4,0,0,2,14,3,0.241935483,"25690"
"Dustin Harris","TEX","AAA",24,131,486,564,132,97,22,3,10,81,53,61,4,123,8,7,2,5,35,10,0.271604938,"25705"
"Blake Sabol","SFG","AA,AAA",26,100,355,415,87,59,15,1,12,53,58,48,0,101,4,5,3,4,11,1,0.245070422,"25805"
"Andre Lipcius","LAD","AAA",26,140,561,636,152,99,26,2,25,86,89,68,1,145,3,4,0,11,10,3,0.270944741,"25822"
"Kevin Alcantara","CHC","AA,AAA",21,111,421,473,117,82,21,0,14,61,61,47,0,123,3,2,0,7,14,4,0.277909738,"25971"
"Kameron Misner","TBR","AAA",26,113,439,519,109,62,26,4,17,77,55,73,1,152,5,2,0,5,30,3,0.248291571,"26374"
"Luisangel Acuna","NYM","AAA",22,131,547,587,141,108,20,6,7,90,50,32,0,96,2,4,2,12,40,14,0.257769652,"26548"
"Jonatan Clase","TOR","AAA",22,94,369,426,97,60,21,4,12,66,45,49,0,110,0,7,1,7,38,13,0.262872628,"26599"
"Zach DeLoach","CHW","AAA",25,97,356,411,102,72,22,2,6,65,54,48,0,107,4,3,0,3,20,2,0.286516853,"27471"
"Rece Hinds","CIN","AAA",23,99,380,422,79,45,18,2,14,48,47,37,1,160,3,2,0,7,20,3,0.207894736,"27493"
"Nick Yorke","BOS","AA,AAA",22,123,472,541,143,98,33,0,12,79,72,60,2,101,5,3,0,11,21,7,0.302966101,"27504"
"Pedro Leon","HOU","AAA",26,118,469,533,140,89,25,2,24,78,90,43,1,144,14,4,3,5,29,11,0.298507462,"27781"
"Tyler Gentry","KCR","AAA",25,121,431,489,108,67,24,1,16,68,59,53,0,149,4,0,1,11,8,1,0.250580046,"27784"
"Shay Whitcomb","HOU","AAA",25,108,413,481,121,75,19,2,25,73,91,53,1,95,8,7,0,7,26,8,0.292978208,"27789"
"Thomas Saggese","STL","AAA",22,125,479,528,121,75,23,3,20,75,67,31,0,122,13,4,1,19,9,4,0.252609603,"27883"
"Adael Amador","COL","AA",21,100,383,455,88,61,12,1,14,61,52,62,0,88,5,2,1,4,35,11,0.229765013,"27962"
"Javier Sanoja","MIA","AA,AAA",21,126,493,553,141,96,32,6,7,55,65,47,0,36,2,8,3,13,17,7,0.286004056,"28253"
"Coby Mayo","BAL","A+,AAA",22,93,358,406,105,51,26,3,25,65,73,42,2,102,4,2,0,4,4,4,0.293296089,"28312"
"Blake Dunn","CIN","AAA",25,99,359,421,86,61,16,2,7,62,34,45,0,113,8,1,8,2,21,2,0.239554317,"29487"
"Bryce Teodosio","LAA","AAA",25,114,409,462,113,77,19,12,5,63,51,35,0,120,7,6,5,4,40,4,0.276283618,"29524"
"Ryan Bliss","SEA","AAA",24,93,360,433,97,57,25,3,12,67,54,61,0,97,5,6,1,4,50,13,0.269444444,"29547"
"Adrian Del Castillo","ARI","AAA",24,105,413,474,129,64,36,3,26,90,75,55,4,80,5,1,0,7,0,0,0.312348668,"29554"
"Billy Cook","PIT","AA,AAA",25,115,418,493,115,70,24,4,17,71,74,59,1,116,11,5,0,7,25,6,0.275119617,"29573"
"Trey Sweeney","DET","AAA",24,107,431,487,115,69,28,3,15,74,71,49,2,130,4,3,0,6,20,4,0.266821345,"29575"
"Connor Norby","BAL","AAA",24,94,379,440,111,69,24,1,17,78,60,53,0,123,4,4,0,7,13,3,0.292875989,"29592"
"Darren Baker","WSN","AAA",25,112,435,483,124,102,20,2,0,70,49,43,1,91,0,2,3,7,38,5,0.285057471,"29912"
"Tyler Black","MIL","AAA",23,102,387,462,100,67,14,5,14,61,67,61,1,87,12,2,0,3,20,3,0.258397932,"29949"
"Oscar Colas","CHW","AAA",25,109,402,464,99,63,21,4,11,57,51,51,4,107,4,7,0,8,12,8,0.246268656,"30162"
"Graham Pauley","MIA","AA,AAA",23,113,410,481,94,56,23,1,14,61,62,58,2,102,8,5,0,10,7,4,0.229268292,"31363"
"Tyler Locklear","SEA","AA,AAA",23,111,423,506,115,68,27,4,16,83,67,62,3,125,16,4,0,8,9,1,0.271867612,"31396"
"Jace Jung","DET","A,AAA",23,95,349,430,90,50,24,1,15,53,63,71,0,95,2,7,0,6,3,2,0.257879656,"31437"
"Nacho Alvarez Jr.","ATL","AA,AAA",21,112,416,491,118,91,15,2,10,65,57,66,1,83,8,1,0,18,26,3,0.283653846,"31765"
"Dylan Crews","WSN","AA,AAA",22,100,397,449,107,67,21,6,13,60,68,36,0,92,10,5,0,4,25,5,0.26952141,"33541"
"Trayce Thompson","CHC","AAA",33,107,378,432,88,45,19,1,23,58,66,46,1,120,2,6,0,7,9,2,0.232804232,"9952"
"Anthony Prato","MIN","AAA",26,106,334,413,76,47,20,6,3,60,30,67,0,85,9,1,2,13,10,1,0.22754491,"sa1052903"
"Ivan Johnson","CIN","AA,AAA",25,121,379,440,97,50,28,6,13,58,47,51,0,132,8,2,0,2,15,5,0.255936675,"sa1169627"
"Ryan Ward","LAD","AAA,CPX",26,122,480,529,127,61,25,7,34,83,104,43,4,142,2,4,0,9,11,3,0.264583333,"sa1169792"
"Clay Dungan","SDP","AA,AAA",28,127,450,540,109,63,29,8,9,68,71,74,0,125,7,8,1,7,25,6,0.242222222,"sa1169803"
"Cody Milligan","ATL","AA",25,105,388,426,94,65,18,6,5,45,38,33,0,104,3,1,1,5,38,8,0.242268041,"sa1169818"
"Matt Lloyd","STL","AA",28,120,413,486,111,69,25,0,17,70,77,56,1,98,7,10,0,8,16,2,0.268765133,"sa1169978"
"Cam Devanney","KCR","AAA",27,136,461,524,117,69,27,2,19,69,77,47,1,136,11,2,3,8,8,4,0.253796095,"sa1170010"
"Robert Perez Jr.","SDP","AA",24,120,405,476,91,61,21,0,9,50,46,52,1,148,16,3,0,8,14,9,0.224691358,"sa3002851"
"Ernesto Martinez Jr.","MIL","AA",25,110,401,457,114,69,30,2,13,52,62,40,1,77,13,3,0,13,20,5,0.284289276,"sa3003173"
"Yunior Severino","MIN","AAA",24,128,489,565,124,80,21,2,21,66,79,67,1,154,2,7,0,9,4,0,0.253578732,"sa3003185"
"Rafael Lantigua","TOR","AAA",26,130,446,521,118,94,20,0,4,61,33,70,0,100,3,1,1,13,16,6,0.264573991,"sa3003219"
"Eliezer Alfonzo","DET","AA",24,97,364,396,93,70,14,0,9,41,52,23,1,31,4,4,0,13,2,2,0.255494505,"sa3003262"
"Jeremy Arocho","HOU","AA",25,109,370,443,79,67,8,3,1,42,34,66,0,79,2,2,3,3,34,5,0.213513513,"sa3004046"
"Tirso Ornelas","SDP","AAA",24,128,485,548,144,95,24,2,23,76,89,53,2,88,4,6,0,12,7,2,0.296907216,"sa3004048"
"Jancarlos Cintron","ARI","AA,AAA",29,119,437,483,104,81,18,2,3,66,47,31,0,64,8,4,3,14,9,4,0.23798627,"sa3004065"
"Lamar Sparks","MIL","AA",25,103,357,392,99,69,19,1,10,45,43,33,1,117,0,2,0,11,12,8,0.277310924,"sa3004932"
"Imanol Vargas","LAA","A",26,101,408,472,112,65,31,2,14,75,72,58,1,123,2,4,0,4,1,1,0.274509803,"sa3004972"
"Jeferson Morales","MIN","AA,AAA",25,105,380,431,110,70,28,2,10,51,59,36,1,68,12,3,0,4,6,4,0.289473684,"sa3005472"
"Carlos D. Rodriguez","MIL","AA,AAA",23,115,436,500,124,99,15,6,4,65,52,59,0,52,1,4,0,12,17,6,0.284403669,"sa3005478"
"Keyber Rodriguez","TEX","AA",23,94,355,387,83,54,18,3,8,49,52,23,0,75,4,4,1,9,7,3,0.233802816,"sa3005488"
"Jorbit Vivas","NYY","A,A+,AAA",23,101,374,455,84,54,19,2,9,63,50,63,0,76,10,4,0,5,21,5,0.22459893,"sa3005511"
"Alexfri Planez","CLE","AA",22,104,402,425,88,56,14,2,16,46,48,16,0,123,4,3,0,12,3,1,0.218905472,"sa3005515"
"Neyfy Castillo","ARI","A,A+,AA,AAA",23,117,455,512,101,65,19,4,13,58,68,44,1,170,9,4,0,8,14,6,0.221978021,"sa3005544"
"Rainer Nunez","TOR","AA",23,105,385,433,106,78,14,2,12,40,54,44,0,87,1,3,0,20,2,0,0.275324675,"sa3005551"
"Danny Bautista Jr.","OAK","A+",23,95,339,388,90,64,17,5,4,47,47,33,0,51,9,4,1,13,14,5,0.265486725,"sa3005602"
"Alberto Rodriguez","SEA","AA",23,93,353,384,85,62,18,2,3,33,47,22,1,103,3,5,1,5,10,4,0.240793201,"sa3005603"
"Stanley Consuegra","NYM","A+,AA",23,118,419,473,90,57,22,1,10,50,53,42,1,147,11,1,0,6,10,5,0.214797136,"sa3005628"
"Heriberto Hernandez","TBR","AA,AAA",24,104,359,428,84,38,21,2,23,66,60,56,2,117,7,6,0,9,5,1,0.233983286,"sa3005630"
"Brandon Valenzuela","SDP","AA,AAA",23,111,384,437,89,61,19,0,9,44,47,44,1,101,3,5,1,6,0,3,0.231770833,"sa3005729"
"Junior Perez","OAK","AA",22,97,341,390,75,41,24,2,8,50,52,42,0,138,1,4,2,2,28,5,0.219941348,"sa3005744"
"Diego Hernandez","KCR","AA",23,104,366,395,88,64,15,1,8,39,43,16,0,97,1,4,8,2,5,7,0.240437158,"sa3005759"
"Dereck Salom","OAK","A,A+",23,90,313,383,70,57,10,0,3,46,36,60,1,63,5,5,0,11,8,1,0.223642172,"sa3005925"
"Ryan Fitzgerald","KCR","AAA",30,108,373,431,91,57,17,3,14,54,54,43,1,99,10,2,3,3,3,3,0.243967828,"sa3006218"
"Bladimir Restituyo","COL","AA",22,111,408,444,110,87,18,0,5,50,47,25,0,73,3,6,0,2,25,9,0.269607843,"sa3006621"
"Devin Mann","KCR","AAA",27,101,343,403,88,58,17,0,13,58,52,48,1,90,7,2,3,1,4,2,0.256559766,"sa3006869"
"Kristian Robinson","ARI","AA",23,110,351,419,75,50,13,1,11,48,42,63,0,150,3,2,0,4,10,4,0.213675213,"sa3006884"
"Luis Verdugo","CHC","AA",23,109,405,447,104,80,21,1,2,34,42,34,0,74,2,6,0,12,4,2,0.256790123,"sa3006888"
"Anthony Seigler","NYY","AA",25,118,364,433,85,49,24,0,12,61,49,64,0,77,2,2,1,11,29,3,0.233516483,"sa3006894"
"Carlos De La Cruz","PHI","AA,AAA",24,113,411,454,96,65,18,2,11,47,53,32,0,148,9,2,0,7,6,1,0.233576642,"sa3006903"
"Drew Avans","LAD","AAA",28,133,541,625,147,104,27,8,8,105,52,80,1,157,2,2,0,8,35,6,0.271719038,"sa3006937"
"Frainyer Chavez","TEX","AA,AAA",25,113,384,434,96,74,15,3,4,49,42,43,1,94,2,2,3,6,20,4,0.25,"sa3007019"
"P.J. Hilson","PIT","A,A+",23,102,348,381,83,52,15,1,15,66,48,25,1,100,5,2,1,2,15,3,0.238505747,"sa3007048"
"Justin Dean","ATL","AA,AAA",27,117,389,452,96,76,14,3,3,57,38,51,0,122,6,6,0,5,61,8,0.246786632,"sa3007070"
"Nick Schnell","TBR","AA,AAA",24,107,383,422,96,62,21,1,12,53,49,30,0,116,6,2,1,8,11,5,0.250652741,"sa3007639"
"Nicholas Northcut","CIN","AA",25,107,391,425,75,32,15,2,26,45,65,28,1,128,6,0,0,5,0,0,0.191815856,"sa3007640"
"Jeremiah Jackson","NYM","AA",24,121,453,482,93,55,19,0,19,49,61,23,0,123,2,4,0,17,11,2,0.205298013,"sa3007740"
"Grant Lavigne","COL","AAA",24,130,441,530,107,68,15,6,18,68,53,73,2,143,10,5,1,10,9,8,0.242630385,"sa3007743"
"Jake Slaughter","CHC","AAA",27,117,441,498,124,82,27,0,15,65,77,44,0,130,10,3,0,3,21,8,0.281179138,"sa3007871"
"Malcom Nunez","PIT","AAA",23,128,468,526,117,85,21,0,11,59,65,42,0,108,4,12,0,10,3,1,0.25,"sa3008113"
"Hunter Stovall","COL","AAA",27,102,399,431,108,82,18,1,7,65,41,29,0,50,0,2,1,13,12,4,0.270676691,"sa3008181"
"Jimmy Herron","COL","AAA,CPX",27,98,375,427,106,73,15,3,15,64,72,42,0,59,6,3,1,5,16,5,0.282666666,"sa3008183"
"Jax Biggers","TEX","AAA",27,119,364,452,100,71,22,4,3,63,55,71,0,87,2,7,8,6,12,5,0.274725274,"sa3008251"
"Ronny Simon","TBR","AAA",24,130,466,527,132,88,30,4,10,72,56,47,0,99,7,3,4,9,20,7,0.283261802,"sa3008365"
"Omar Martinez","NYY","A+",22,104,349,430,83,53,15,2,13,53,41,73,0,101,5,3,0,12,3,0,0.237822349,"sa3008573"
"Misael Urbina","MIN","A+",22,101,330,392,72,49,16,2,5,48,30,56,0,97,3,2,1,10,14,6,0.218181818,"sa3008743"
"Jose De La Cruz","DET","A",22,117,419,471,99,65,16,2,16,62,75,38,0,164,12,2,0,9,9,3,0.236276849,"sa3008747"
"Eduarqui Fernandez","MIL","A+",22,113,373,430,71,42,19,2,8,51,43,48,0,147,2,7,0,4,20,9,0.190348525,"sa3008749"
"Juan Guerrero","COL","A+,AA",22,121,473,509,144,114,23,1,6,73,66,26,0,69,4,4,2,11,27,5,0.304439746,"sa3008759"
"Warming Bernabel","COL","AA",22,120,479,506,126,99,17,1,9,51,64,18,0,72,6,3,0,12,12,4,0.263048016,"sa3008761"
"Victor Bericoto","SFG","AA",22,115,445,479,116,83,22,0,11,58,60,30,1,115,2,2,0,15,6,4,0.260674157,"sa3008767"
"Dayan Frias","CLE","AA",22,114,370,429,75,51,16,3,5,42,46,49,0,104,5,4,1,8,6,6,0.202702702,"sa3008768"
"Geury Estevez","DET","DSL",22,49,153,193,47,34,9,1,3,34,41,24,1,27,13,3,0,2,6,2,0.307189542,"sa3008832"
"Alex De Jesus","TOR","AA",22,99,385,425,100,72,19,1,8,48,45,35,0,119,4,0,0,5,6,5,0.259740259,"sa3008842"
"Jose Ramos","LAD","AA",23,123,443,506,98,60,19,2,17,57,64,57,1,172,1,5,0,8,7,5,0.221218961,"sa3008845"
"Gabriel Martinez","TOR","AA",21,102,363,397,77,50,20,1,6,28,38,28,0,62,2,4,0,11,2,2,0.212121212,"sa3008865"
"Brayan Buelvas","OAK","A+,AA",22,113,430,492,115,72,28,7,8,65,62,54,0,114,4,4,0,11,27,7,0.26744186,"sa3008868"
"Euribiel Angeles","OAK","A+,AA",22,118,443,472,118,86,20,5,7,52,64,22,0,54,3,4,0,14,19,4,0.266365688,"sa3008877"
"Milkar Perez","SEA","A",22,93,338,399,95,63,24,2,6,57,41,56,1,84,3,2,0,4,2,0,0.281065088,"sa3008883"
"Leandro Pineda","PHI","A+,AA",22,90,334,375,87,60,14,2,11,45,52,28,1,75,9,4,0,6,3,2,0.260479041,"sa3008905"
"Rodolfo Nolasco","PIT","A+",22,88,314,362,69,40,17,0,12,39,45,40,0,135,5,3,0,6,9,4,0.219745222,"sa3008907"
"Carlos Mendoza","DET","A+,AA,AAA",24,122,444,543,117,89,17,6,5,87,46,72,1,96,20,2,5,9,33,5,0.263513513,"sa3008944"
"Felix Stevens","CHC","A+,AA",24,115,393,466,93,53,18,2,20,60,73,62,2,164,10,1,0,10,4,0,0.236641221,"sa3008946"
"Rubel Cespedes","MIN","A+",23,110,418,463,118,82,22,2,12,48,72,39,1,93,3,2,0,8,5,3,0.28229665,"sa3008953"
"Agustin Ramirez","MIA","AA,AAA",22,126,476,548,127,74,26,2,25,80,93,61,1,102,8,3,0,12,22,2,0.266806722,"sa3009276"
"Darlyn Montero","OAK","A",22,95,363,401,93,71,15,1,6,43,29,24,0,104,10,2,1,5,9,0,0.256198347,"sa3009324"
"Yohendrick Pinango","CHC","A+,AA",22,117,414,474,99,60,26,3,10,48,51,54,2,89,4,2,0,9,11,4,0.239130434,"sa3009539"
"Juan Brito","CLE","AAA",22,144,551,652,141,80,40,0,21,92,84,88,1,105,8,3,2,5,13,5,0.255898366,"sa3009808"
"Will Wilson","SFG","AA,AAA",25,110,402,460,87,65,17,0,5,42,45,44,1,96,5,4,5,8,6,3,0.21641791,"sa3009871"
"Luke Ritter","NYM","AAA",27,134,479,567,123,70,25,2,26,80,93,73,0,174,13,2,0,20,4,2,0.256784968,"sa3009878"
"Will Robertson","TOR","AAA",26,119,403,464,91,48,23,1,19,64,71,50,2,145,7,4,0,8,3,2,0.225806451,"sa3009879"
"Aaron Bracho","CLE","AA",23,97,358,405,79,55,14,2,8,41,49,36,1,80,5,6,0,5,3,1,0.220670391,"sa3010018"
"Kody Hoese","LAD","AAA",26,127,464,525,133,82,32,2,17,76,79,52,0,104,4,4,0,10,1,1,0.286637931,"sa3010021"
"Nerwilian Cedeno","SDP","A+",22,106,357,406,77,50,14,6,7,51,34,39,1,107,6,1,3,3,9,6,0.215686274,"sa3010026"
"Christian Cairo","CLE","AA,AAA",23,108,341,413,82,65,9,4,4,48,39,59,0,96,5,7,1,10,26,4,0.240469208,"sa3010028"
"Jack Dunn","WSN","AAA",27,115,364,443,86,64,11,2,9,56,41,64,0,72,9,2,4,10,14,4,0.236263736,"sa3010029"
"J.T. Arruda","WSN","AA",26,119,387,442,85,59,20,3,3,45,35,41,0,93,4,3,7,11,9,2,0.219638242,"sa3010036"
